geoid,geoid20,year,denom_total_pop,well_count,well_rate
1400000US06037670416,6037670416,2020,4476,0,0
1400000US06037670417,6037670417,2020,2728,0,0
1400000US06037670418,6037670418,2020,4130,0,0
1400000US06037670500,6037670500,2020,1439,0,0
1400000US06037670603,6037670603,2020,1978,0,0
1400000US06037670604,6037670604,2020,4934,3,6.0802593
1400000US06037670701,6037670701,2020,6555,0,0
1400000US06037670702,6037670702,2020,5839,1,1.712622
1400000US06037700101,6037700101,2020,4944,0,0
1400000US06037700102,6037700102,2020,4496,1,2.2241993
1400000US06037700200,6037700200,2020,7324,0,0
1400000US06037700300,6037700300,2020,6014,1,1.6627868
1400000US06037700400,6037700400,2020,4902,12,24.479805
1400000US06037700501,6037700501,2020,3576,0,0
1400000US06037700502,6037700502,2020,4250,0,0
1400000US06037700600,6037700600,2020,5563,0,0
1400000US06037700700,6037700700,2020,3534,0,0
1400000US06037700801,6037700801,2020,3706,0,0
1400000US06037700802,6037700802,2020,4426,4,9.0375061
1400000US06037700901,6037700901,2020,3856,0,0
1400000US06037700902,6037700902,2020,7332,0,0
1400000US06037701000,6037701000,2020,5292,30,56.689342
1400000US06037701201,6037701201,2020,3842,0,0
1400000US06037701202,6037701202,2020,3590,0,0
1400000US06037701302,6037701302,2020,4833,0,0
1400000US06037701304,6037701304,2020,6459,0,0
1400000US06037701402,6037701402,2020,5833,0,0
1400000US06037701501,6037701501,2020,5404,0,0
1400000US06037701502,6037701502,2020,3544,0,0
1400000US06037701601,6037701601,2020,4096,1,2.4414063
1400000US06037701602,6037701602,2020,3952,0,0
1400000US06037701701,6037701701,2020,3317,0,0
1400000US06037701702,6037701702,2020,3201,0,0
1400000US06037701801,6037701801,2020,6827,1,1.4647722
1400000US06037701802,6037701802,2020,4999,0,0
1400000US06037701902,6037701902,2020,4843,0,0
1400000US06037702002,6037702002,2020,6325,0,0
1400000US06037702102,6037702102,2020,5891,0,0
1400000US06037702201,6037702201,2020,4080,0,0
1400000US06037702202,6037702202,2020,3954,0,0
1400000US06037702300,6037702300,2020,6601,2,3.029844
1400000US06037702400,6037702400,2020,4391,5,11.386928
1400000US06037702501,6037702501,2020,4959,3,6.0496068
1400000US06037702502,6037702502,2020,3818,125,327.39655
1400000US06037702600,6037702600,2020,6480,2,3.0864198
1400000US06037702700,6037702700,2020,3359,0,0
1400000US06037702801,6037702801,2020,4782,1,2.0911753
1400000US06037702802,6037702802,2020,2325,1,4.3010755
1400000US06037702803,6037702803,2020,2641,0,0
1400000US06037702900,6037702900,2020,10065,29,28.812717
1400000US06037703002,6037703002,2020,6794,149,219.31116
1400000US06037703003,6037703003,2020,6158,3,4.8717117
1400000US06037703100,6037703100,2020,6026,262,434.78262
1400000US06037703200,6037703200,2020,5595,1,1.7873101
1400000US06037800101,6037800101,2020,5751,1,1.7388281
1400000US06037800103,6037800103,2020,3581,1,2.792516
1400000US06037800104,6037800104,2020,3764,2,5.3134961
1400000US06037800202,6037800202,2020,5869,2,3.4077356
1400000US06037800204,6037800204,2020,4108,2,4.8685493
1400000US06037800205,6037800205,2020,4116,0,0
1400000US06037800206,6037800206,2020,3808,0,0
1400000US06037800324,6037800324,2020,6772,0,0
1400000US06037800325,6037800325,2020,3724,0,0
1400000US06037800328,6037800328,2020,1315,4,30.418251
1400000US06037800333,6037800333,2020,2042,0,0
1400000US06037800334,6037800334,2020,4490,0,0
1400000US06037800335,6037800335,2020,4789,0,0
1400000US06037800336,6037800336,2020,3893,5,12.843565
1400000US06037800337,6037800337,2020,3950,2,5.0632911
1400000US06037800338,6037800338,2020,6143,1,1.6278691
1400000US06037800406,6037800406,2020,2547,4,15.704751
1400000US06037800410,6037800410,2020,3679,0,0
1400000US06037800411,6037800411,2020,3212,1,3.1133251
1400000US06037800412,6037800412,2020,4158,2,4.8100047
1400000US06037800504,6037800504,2020,2352,2,8.5034018
1400000US06037800506,6037800506,2020,3274,0,0
1400000US06037900102,6037900102,2020,719,5,69.541031
1400000US06037900103,6037900103,2020,6281,0,0
1400000US06037900104,6037900104,2020,5665,0,0
1400000US06037900301,6037900301,2020,4610,0,0
1400000US06037900501,6037900501,2020,7517,0,0
1400000US06037900504,6037900504,2020,6696,0,0
1400000US06037900505,6037900505,2020,3643,0,0
1400000US06037900506,6037900506,2020,4120,0,0
1400000US06037900508,6037900508,2020,3859,0,0
1400000US06037900509,6037900509,2020,3773,0,0
1400000US06037900510,6037900510,2020,3685,0,0
1400000US06037900602,6037900602,2020,4929,2,4.0576181
1400000US06037900606,6037900606,2020,3735,0,0
1400000US06037900607,6037900607,2020,3972,0,0
1400000US06037900608,6037900608,2020,3738,0,0
1400000US06037900609,6037900609,2020,4365,0,0
1400000US06037900610,6037900610,2020,3293,0,0
1400000US06037900611,6037900611,2020,4742,0,0
1400000US06037900701,6037900701,2020,4634,0,0
1400000US06037900703,6037900703,2020,4897,0,0
1400000US06037900704,6037900704,2020,3055,0,0
1400000US06037900705,6037900705,2020,4126,0,0
1400000US06037900804,6037900804,2020,3644,0,0
1400000US06037900805,6037900805,2020,5278,0,0
1400000US06037900806,6037900806,2020,4207,0,0
1400000US06037900807,6037900807,2020,3764,0,0
1400000US06037900808,6037900808,2020,4751,0,0
1400000US06037900901,6037900901,2020,2907,0,0
1400000US06037900902,6037900902,2020,1534,1,6.5189047
1400000US06037901003,6037901003,2020,4866,0,0
1400000US06037901007,6037901007,2020,1848,0,0
1400000US06037901008,6037901008,2020,2804,0,0
1400000US06037901009,6037901009,2020,4905,0,0
1400000US06037901010,6037901010,2020,5289,0,0
1400000US06037901011,6037901011,2020,4988,0,0
1400000US06037901012,6037901012,2020,5506,0,0
1400000US06037901013,6037901013,2020,3032,0,0
1400000US06037901014,6037901014,2020,4539,0,0
1400000US06037901101,6037901101,2020,5573,1,1.7943656
1400000US06037901102,6037901102,2020,5437,0,0
1400000US06037901209,6037901209,2020,1418,19,133.99153
1400000US06037901210,6037901210,2020,1564,1,6.3938618
1400000US06037901214,6037901214,2020,4645,1,2.1528525
1400000US06037901215,6037901215,2020,3062,0,0
1400000US06037901216,6037901216,2020,2391,0,0
1400000US06037901217,6037901217,2020,1685,0,0
1400000US06037901218,6037901218,2020,2629,0,0
1400000US06037901300,6037901300,2020,2475,6,24.242424
1400000US06037910002,6037910002,2020,8081,0,0
1400000US06037910210,6037910210,2020,6937,0,0
1400000US06037910211,6037910211,2020,1771,1,5.6465273
1400000US06037910212,6037910212,2020,3643,4,10.979961
1400000US06037910213,6037910213,2020,1464,2,13.661202
1400000US06037910214,6037910214,2020,5163,0,0
1400000US06037910215,6037910215,2020,6628,0,0
1400000US06037910216,6037910216,2020,5503,0,0
1400000US06037910217,6037910217,2020,4415,1,2.2650056
1400000US06037910218,6037910218,2020,4338,0,0
1400000US06037910301,6037910301,2020,3938,0,0
1400000US06037910302,6037910302,2020,5114,0,0
1400000US06037910401,6037910401,2020,5625,0,0
1400000US06037910404,6037910404,2020,4259,0,0
1400000US06037910405,6037910405,2020,5563,0,0
1400000US06037910501,6037910501,2020,5078,0,0
1400000US06037910502,6037910502,2020,4430,0,0
1400000US06037910504,6037910504,2020,3951,0,0
1400000US06037910505,6037910505,2020,3409,0,0
1400000US06037910601,6037910601,2020,6158,0,0
1400000US06037910602,6037910602,2020,4381,0,0
1400000US06037910605,6037910605,2020,4694,0,0
1400000US06037910606,6037910606,2020,3154,0,0
1400000US06037910607,6037910607,2020,3736,0,0
1400000US06037910608,6037910608,2020,3498,0,0
1400000US06037910706,6037910706,2020,6170,1,1.6207455
1400000US06037910707,6037910707,2020,4803,1,2.082032
1400000US06037910709,6037910709,2020,1758,0,0
1400000US06037910712,6037910712,2020,3046,0,0
1400000US06037910713,6037910713,2020,6310,0,0
1400000US06037910714,6037910714,2020,3661,1,2.7314942
1400000US06037910715,6037910715,2020,6076,0,0
1400000US06037910716,6037910716,2020,5916,1,1.6903313
1400000US06037910717,6037910717,2020,2329,0,0
1400000US06037910718,6037910718,2020,4930,0,0
1400000US06037910719,6037910719,2020,3828,0,0
1400000US06037910720,6037910720,2020,4591,0,0
1400000US06037910721,6037910721,2020,3247,0,0
1400000US06037910804,6037910804,2020,2986,0,0
1400000US06037910807,6037910807,2020,5825,2,3.4334764
1400000US06037910808,6037910808,2020,3553,1,2.814523
1400000US06037910809,6037910809,2020,2142,4,18.674137
1400000US06037910810,6037910810,2020,2573,2,7.7730274
1400000US06037910814,6037910814,2020,3870,2,5.1679587
1400000US06037910815,6037910815,2020,5177,1,1.9316206
1400000US06037911001,6037911001,2020,3718,4,10.758472
1400000US06037911100,6037911100,2020,8380,1,1.1933174
1400000US06037920013,6037920013,2020,6854,12,17.508024
1400000US06037920015,6037920015,2020,6503,11,16.91527
1400000US06037920016,6037920016,2020,4039,0,0
1400000US06037920017,6037920017,2020,4211,4,9.4989309
1400000US06037920018,6037920018,2020,1984,0,0
1400000US06037920020,6037920020,2020,5968,5,8.3780165
1400000US06037920028,6037920028,2020,8400,2,2.3809524
1400000US06037920029,6037920029,2020,5065,3,5.9230008
1400000US06037920030,6037920030,2020,4816,3,6.2292356
1400000US06037920031,6037920031,2020,4741,619,1305.6317
1400000US06037920034,6037920034,2020,3363,0,0
1400000US06037920035,6037920035,2020,7120,2,2.8089888
1400000US06037920038,6037920038,2020,1658,0,0
1400000US06037920039,6037920039,2020,1623,0,0
1400000US06037920040,6037920040,2020,4000,1,2.5
1400000US06037920041,6037920041,2020,1425,0,0
1400000US06037920042,6037920042,2020,6604,54,81.768623
1400000US06037920043,6037920043,2020,7533,29,38.49728
1400000US06037920044,6037920044,2020,2370,0,0
1400000US06037920045,6037920045,2020,4404,0,0
1400000US06037920046,6037920046,2020,3836,0,0
1400000US06037920047,6037920047,2020,6755,0,0
1400000US06037920048,6037920048,2020,5305,1,1.8850142
1400000US06037920049,6037920049,2020,5228,11,21.04055
1400000US06037920050,6037920050,2020,1248,6,48.076923
1400000US06037920102,6037920102,2020,4687,110,234.6917
1400000US06037920104,6037920104,2020,2939,51,173.52841
1400000US06037920106,6037920106,2020,3828,309,807.21002
1400000US06037920109,6037920109,2020,4883,1,2.0479214
1400000US06037920110,6037920110,2020,2989,2,6.6912012
1400000US06037920111,6037920111,2020,2935,0,0
1400000US06037920112,6037920112,2020,4076,4,9.8135424
1400000US06037920114,6037920114,2020,6463,4,6.1890764
1400000US06037920115,6037920115,2020,4193,7,16.69449
1400000US06037920116,6037920116,2020,4999,76,152.03041
1400000US06037920118,6037920118,2020,6172,2,3.2404406
1400000US06037920119,6037920119,2020,1844,19,103.03687
1400000US06037920120,6037920120,2020,4062,3,7.3855243
1400000US06037920121,6037920121,2020,9385,51,54.342033
1400000US06037920200,6037920200,2020,5460,143,261.90475
1400000US06037920303,6037920303,2020,1573,235,1493.9606
1400000US06037920312,6037920312,2020,6327,91,143.82803
1400000US06037920313,6037920313,2020,4954,3,6.0557127
1400000US06037920314,6037920314,2020,3200,33,103.125
1400000US06037920322,6037920322,2020,2646,2,7.558579
1400000US06037920326,6037920326,2020,6166,277,449.23776
1400000US06037920328,6037920328,2020,2011,1,4.9726505
1400000US06037920329,6037920329,2020,6654,1,1.5028554
1400000US06037920330,6037920330,2020,3436,6,17.462166
1400000US06037920331,6037920331,2020,3467,1,2.8843381
1400000US06037920332,6037920332,2020,2324,202,869.19104
1400000US06037920334,6037920334,2020,5882,1,1.700102
1400000US06037920338,6037920338,2020,5723,9,15.726018
1400000US06037920339,6037920339,2020,7851,228,290.40887
1400000US06037920340,6037920340,2020,2920,4,13.69863
1400000US06037920341,6037920341,2020,3299,0,0
1400000US06037920342,6037920342,2020,3040,7,23.026316
1400000US06037920343,6037920343,2020,3972,50,125.88116
1400000US06037930400,6037930400,2020,1387,146,1052.6316
1400000US06037980001,6037980001,2020,0,0,
1400000US06037980002,6037980002,2020,0,8,
1400000US06037980003,6037980003,2020,0,3,
1400000US06037980004,6037980004,2020,0,0,
1400000US06037980005,6037980005,2020,0,3,
1400000US06037980006,6037980006,2020,0,0,
1400000US06037980007,6037980007,2020,0,114,
1400000US06037980008,6037980008,2020,65,0,0
1400000US06037980009,6037980009,2020,5,1,2000
1400000US06037980010,6037980010,2020,119,0,0
1400000US06037980011,6037980011,2020,75,96,12800
1400000US06037980012,6037980012,2020,30,0,0
1400000US06037980013,6037980013,2020,0,67,
1400000US06037980014,6037980014,2020,45,855,190000
1400000US06037980015,6037980015,2020,993,15,151.0574
1400000US06037980016,6037980016,2020,248,2,80.645164
1400000US06037980017,6037980017,2020,1120,17,151.78572
1400000US06037980018,6037980018,2020,0,154,
1400000US06037980019,6037980019,2020,77,0,0
1400000US06037980020,6037980020,2020,0,0,
1400000US06037980021,6037980021,2020,45,0,0
1400000US06037980022,6037980022,2020,0,1,
1400000US06037980023,6037980023,2020,0,1,
1400000US06037980024,6037980024,2020,199,0,0
1400000US06037980025,6037980025,2020,518,3,57.915058
1400000US06037980026,6037980026,2020,15,1,666.66669
1400000US06037980028,6037980028,2020,0,14,
1400000US06037980030,6037980030,2020,0,11,
1400000US06037980031,6037980031,2020,1237,82,662.8941
1400000US06037980033,6037980033,2020,14,1842,1315714.3
1400000US06037980034,6037980034,2020,9,8,8888.8887
1400000US06037980035,6037980035,2020,584,13,222.60274
1400000US06037980036,6037980036,2020,1039,132,1270.4524
1400000US06037980037,6037980037,2020,0,71,
1400000US06037980038,6037980038,2020,0,1037,
1400000US06037980039,6037980039,2020,0,0,
